name,Company,Address,Link,Content,Update
後端網頁工程師,富萊特國際有限公司,台北市大安區光復南路102號12樓-2,http://www.104.com.tw/job/?jobno=4k823&jobsource=n104bank1,1. 使用C#開發Web API，維護現有API，並撰寫規格文件2. 熟悉MS SQL並具備資料庫設計能力3. 熟悉JSON資料格式4. 熟悉ADO.NET Entity Framework5. 具有討論需求並規劃對應API之能力6. 與廠商討論資料規格並對接API  有使用過以下工具/經驗為佳1.曾使用過自動化測試工具2. SQL查詢效能優化3. Git版本控制---------------------------------------- 擅長工具：C#，T-SQL 其他條件:喜歡接觸新事物，新技術，並自我不斷提升技術水準,2018-05-02
網路系統工程師,怡康軟体股份有限公司,台北市松山區復興北路181號14樓,http://www.104.com.tw/job/?jobno=30u9t&jobsource=n104bank1,"1.負責產品介紹2.所負責網路及資安產品安裝建置(F5/UTM/WAF/Aruba/iMperva等)3.定期保養維護客戶產品,檢測網路設備及跟原廠開RMA case4.分析、解決客戶端網路服務問題5.有資訊相關認證者佳(Micorsoft(ECSE)Cisco(CCNA)(CCNP) Linux認證)6.良好溝通能力、責任感與積極之工作態度",2018-03-31
後端軟體工程師,亞太普惠金融科技股份有限公司,台北市大安區光復南路102號9樓,http://www.104.com.tw/job/?jobno=675ka&jobsource=n104bank1,職缺能力經歷要求:        建議至少兩年相關工作經驗，但如果覺得自己能力夠，        也歡迎剛畢業的新鮮人應徵職缺必備能力：        A. 熟Ruby on Rails        B. 至少會一種版本管理軟體(ex. git)        C. 自學能力強職缺加分條件：        A. 對資安有基礎了解        B. 會前端        C. 熟Linux工作內容：        A. 維護一套公司一組之後要上線的網站，該網站使用Ruby on Rails        B. 開發公司未來需要用到的軟體系統/網站,2018-06-11
PHP軟體工程師,雲太電信股份有限公司,台北市松山區南京東路四段130號12樓之1,http://www.104.com.tw/job/?jobno=4shn2&jobsource=n104bank1,1、PHP程式設計開發及整合三年經驗以上2、熟悉OOP、MVC設計概念3、曾使用過 framework，如 Laravel、 Symfony、Yii等4、具RESTful API開發經驗5、熟悉資料庫MySQL操作6、熟悉 html、 css、javascript (jquery)7、孰悉Linux LAMP 環境,2018-06-04
資深軟體工程師,崇越科技股份有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=5nto6&jobsource=n104bank1,1. 技術研發與資訊應用系統架構設計。2. 企業 Web 應用程式維護與開發。3. 軟體專案應用系統開發。4. 行動裝置應用開發。,2018-06-07
IT系統運維工程師,皆凱科技有限公司,台北市內湖區瑞光路266號3樓,http://www.104.com.tw/job/?jobno=5omkl&jobsource=n104bank1,1.精通Mysql、Nginx、Redis等服務部署、優化2.監控系統及應用服務運行狀況，熟悉系統監控工具（cacti，nagios，zibbix)3.虛擬機器安裝設定。(VMWare、Xenserver)4.資料庫備份、復原、優化。5.資料庫例行維護與發生異常時問題即時排除。5.系統突發事件排除。 6.團隊合作線上系統運維工作。,2018-06-11
(研發設計類)-資料分析師-智慧系統處數據分析部,大同股份有限公司,台北市中山區中山北路三段22號,http://www.104.com.tw/job/?jobno=605pk&jobsource=n104bank1,"工作內容:1. 與需求單位溝通並確認分析議題，並據此規劃資料分析內容2. 進行資料探索並建構適當分析模式3. 解讀分析結果提出可行建議並利用視覺化方式呈現所需技能:1. 熟悉SQL, Python或R語言2. 熟悉資料探勘方法 (視覺化呈現、分群、分類、預測以及維度縮減等)3. 具備資料探勘專案執行經驗4. 具備獨立作業及溝通協調能力5. 熟悉Azure或AWS平台 (PLUS)6. 具備物聯網相關產業經驗 (PLUS)",2018-05-25
資深軟體工程師,薩摩亞商長耘智管有限公司,台北市內湖區瑞光路608號13F,http://www.104.com.tw/job/?jobno=4xegl&jobsource=n104bank1,"- 必要: 網頁: Html, CSS, Html5 網頁前端框架: Bootstrap, Java Script, jQuery, Vue(or AngularJS, ReactJS) 設計/設計模式: Responsive Web Design. MVC, RESTful Api 開發工具: Visual Studio 2015 Core/Community,- 加分: 資料庫: MS SqlServer, Postgre, mySql, MongoDB 程式語言:Asp.Net c#, Asp.Net MVC, Java, Object-C, Sql 開發工具: Visual Studio 2015 Core/Community, Eclipse 手機: iOS app, Android app.",2018-06-11
軟體設計工程師,薩摩亞商長耘智管有限公司,台北市內湖區瑞光路608號13F,http://www.104.com.tw/job/?jobno=67y7l&jobsource=n104bank1,"- 必要: 網頁: Html, CSS, Html5 網頁前端框架: Bootstrap, Java Script, jQuery, Vue(or AngularJS, ReactJS) 設計/設計模式: Responsive Web Design. MVC, RESTful Api 開發工具: Visual Studio 2015 Core/Community,- 加分: 資料庫: MS SqlServer, Postgre, mySql, MongoDB 程式語言:Asp.Net c#, Asp.Net MVC, Java, Object-C, Sql 開發工具: Visual Studio 2015 Core/Community, Eclipse 手機: iOS app, Android app.",2018-06-11
ASP.NET/C# 軟體研發工程師 - Payya Fintech Lab,經貿聯網科技股份有限公司,台北市內湖區陽光街321巷56號3樓,http://www.104.com.tw/job/?jobno=5thv1&jobsource=n104bank1,• 職務說明研發新平台、技術用以持續優化信用卡系統 • 職務需求 o 基本條件 1. 具物件導向程式設計能力，熟悉 C#/.NET Framework/WEB FORM/.NET MVC/.NET Core 等相關開發2. 基礎 HTML、JavaScript、JQuery3. 具備資料庫操作能力，具備 MSSQL 處理經驗加分4. 使用過 SVN/Git/CVS/TFS 等任一版本控制系統經驗，熟悉 Git 或 TFS 版控流程加分5. 具備良好文件撰寫與需求溝通能力6. 具有能力進行技術研究、進行新技術研讀及應用測試7. 有創新思考、解決問題的能力 o 加分條件 1. 處理過銀行相關系統或具有金融業相關知識者佳2. 具有PCI-DSS相關經驗或知識尤佳3. 具有敏捷開發團隊經驗、了解軟體工程相關知識及實踐經驗4. 具有大型軟體開發經驗者佳5. 熟悉相關測試流程或工具 o 團隊說明 1. 我們團隊須致力於金融相關系統核心功能架構之規劃與開發，基本上奉行敏捷開發精神，但也強調個人特質差異性2. 團隊內部強調自我學習和解決問題的能力，也需要大家互相合作、溝通來完成更好的金融相關產品、呈現價值3. 不定時參加各種技術研討會，並有機會在內部實現想法4. 我們非常強調軟體工程知識的基礎，來開發出更好的產品5. 若您對軟體架構實現、創造產品有強烈的興趣，歡迎您加入我們的團隊 Payya Fintech Lab (胚芽酚酞實驗室)為Cybersoft新興團隊，成員年輕有活力，旨在：4. 研發新技術解決金融支付問題5. 研發新平台、技術用以持續優化信用卡系統6. 精進公司開發流程，確保品質 Payya，以Pay點出支付，以ya帶出活力，中文名胚芽則象徵成員雖年輕但卻充滿養分，能成為枝葉的根源，以此期許成員不斷提升自我以擔當公司研發火車頭。,2018-05-22
資訊高級工程師(台北總公司),和椿科技股份有限公司,台北市內湖區洲子街60號,http://www.104.com.tw/job/?jobno=5th34&jobsource=n104bank1,1. 規劃各作業SOP、各單位溝通協調窗口。2. 協助客製開發 ERP 及 報表程式。3. 其他主管交辦事項。,2018-06-04
軟體開發工程師,奕力通信科技股份有限公司,台北市中山區建國北路一段96號8樓,http://www.104.com.tw/job/?jobno=3v544&jobsource=n104bank1,【部門說明】奕力通信科技致力於提供電信與企業客戶完整的網路管理相關解決方案，並依據客戶需求建置相關系統，分析與處理網路上所收集到的大量資料，以進行管理或商業應用。本部門主要著重於處理大量資料系統的建置與開發，其中包含資料分析、系統設計、軟體開發、系統建置、系統維護等環節，提供客戶高可用性的軟體系統。如果你對大數據與軟體系統開發與管理有興趣，這裡將會是一個值得挑戰的工作環境。 【工作說明】1. 軟體開發2. 開發系統之建置3. 開發軟體之維護,2018-06-08
數據分析工程師(內湖),鴻海精密工業股份有限公司,台北市內湖區  (內湖科技園區),http://www.104.com.tw/job/?jobno=5w7hx&jobsource=n104bank1,1. 負責大數據團隊資料分析與最佳化功能2. 資料ETL/與資料庫對接資料，定義問題，並將問題模型化，針對問題建立模型，訓練模型，驗證模型正確性，將模型導入統上,2018-03-26
資安檢測工程師,中華資安國際股份有限公司,台北市中正區杭州南路一段26號8樓,http://www.104.com.tw/job/?jobno=64myq&jobsource=n104bank1,擁有一身好武功卻無處發揮？被迫把弱掃當滲透？加入我們吧！(1)負責業務：滲透測試、弱點掃描、源碼檢測。(2)具有白帽駭客技能，曾任資安講師、發表CVE、Bug Bounty者尤佳。(3)熟悉系統建置與網路，具備安全防護與漏洞修補知識。(4)對於新技術有研究熱忱，深入探討駭客技術且想當個好人。(5)具有IoT背景、Waf調校、網頁程式、Python或行動APP開發經驗尤佳。 (6)具備GWAPT、GPEN、ECSA、LPT等證照者尤佳。,2018-06-11
ASP.NET 後端工程師,瑄品股份有限公司,台北市信義區信義路五段5號7樓7F02室,http://www.104.com.tw/job/?jobno=4s714&jobsource=n104bank1,"1.二年以上 ASP.NET 後台開發經驗，能獨立作業或與團隊分工合作。2.網站CMS撰寫3.有開發RESTful API經驗尤佳 4.熟MSSQL資料庫的操作及運作、IIS架站。 5.懂Javascript / jQuery / HTML 運作及運用。 6.協助系統測試,修復解決bugs。 7.處理網站後台數據處理與輸出，和後台簡易介面的製作。",2018-06-07
.NET (C#) 軟體工程師,育學雲端股份有限公司,台北市中山區中山北路3段47號4樓403室,http://www.104.com.tw/job/?jobno=5m2jk&jobsource=n104bank1,1. 網站、應用程式設計、測試與修改。2. 使用 C# 撰寫 .NET、.NET MVC 開發網站及應用程式。3. 開發維護公司自有產品，非專案型職缺，無須駐點外派。,2018-06-05
網頁管理工程師(E0802),PChome Online_網路家庭國際資訊(股)公司,台北市大安區敦化南路二段105號12樓,http://www.104.com.tw/job/?jobno=3wqdn&jobsource=n104bank1,Linux系統維護,2018-06-04
專案高級工程師,臺灣網路認證股份有限公司,台北市中正區延平南路85號10樓,http://www.104.com.tw/job/?jobno=3cdtq&jobsource=n104bank1,1. 專案建置及管理2. 客戶需求訪談、分析及溝通3. 產品(軟體)問題分析、處理、測試及解決4. 客戶技術諮詢與教育訓練5. 產品(軟體)建置與維護服務,2018-06-06
JAVA軟體工程師,元大人壽保險股份有限公司(總公司),台北市松山區民生東路三段,http://www.104.com.tw/job/?jobno=62rfw&jobsource=n104bank1,1.Java Web相關程式設計與開發。 2.關聯式資料庫系統應用開發。 3.資訊系統開發。 4.軟體測試與維護。 5.需輪值處理系統日結問題,2018-06-11
AI數據工程師,台灣富號科技有限公司,台北市信義區松高路1號8樓,http://www.104.com.tw/job/?jobno=62q94&jobsource=n104bank1,◆數據的分類，整理，儲存，分析，並運用演算法工具進一步的挖掘探勘。◆根據分析的數據，規劃建立模型與相關的技術開發。◆對人工智慧，影像處理，電腦視覺，機器學習，深度學習，類神經網路，進行人臉，表情，樣型，物件，場景辨識，物聯網等有研究或實戰經驗者。,2018-06-11
前端網頁工程師,精藤股份有限公司,台北市中山區中山北路二段61號11樓,http://www.104.com.tw/job/?jobno=5n7ll&jobsource=n104bank1,精藤公司為【全家便利商店股份有限公司】之子公司，精藤做為集團資訊整合的中心，不但承擔著集團「系統整合」及「Know-How彙整」的責任，同時也扮演了集團最堅強的技術發展領航者及實踐者。 而支援這團隊成長的背後，除了穩定成長的零售通路資訊發展需求以外，亦包含了精藤20年來不斷精進的程式開發技術以及重視團隊合作的組織文化。 在精藤，除了可以學習各項資訊系統規劃、開發、監控與維護（如：物流管理系統、帳務管理系統、商品管理系統，與情報分析系統......等數以百計的資訊系統，精藤皆自行開發與維護），更有完善的公司治理與開發標準，可做為所有資訊人員執行專案時的後盾。 除此之外，精藤近年來亦不斷追求更多新領域的發展，例如：雲端科技應用、大數據資料分析以及行動裝置管理技術等等，誠摯的歡迎所有對於零售流通有興趣的伙伴一同加入精藤的大家庭。 本公司前官網頁工程師之職務為負責Web應用程式之開發，並配合系統分析師完成各項客戶需求及系統測試，需要熟悉HTML、CSS、JavaScript 及 JS 底層運作知識、RWD、React、GitHub。,2018-06-07
